decision_id,order_id,selected_supplier_id,decided_at,agent_name,agent_version,confidence,selection_reason
DEC-009581,ORD-009581,SUP-026,2026-07-08T02:48:54.578Z,cluster-resolve-v1,1.0.0,0.84,Selected Al-Safwa Pharma Distro based on optimal unit cost and historical fill rate reliability.
DEC-009582,ORD-009582,SUP-007,2026-06-01T16:27:08.319Z,cluster-resolve-v1,1.0.0,0.83,Selected Upper Egypt Pharma Direct based on optimal unit cost and historical fill rate reliability.
DEC-009583,ORD-009583,SUP-015,2026-04-20T16:17:32.515Z,cluster-resolve-v1,1.0.0,0.88,Selected Lotus Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009584,ORD-009584,SUP-027,2026-07-11T06:55:55.820Z,cluster-resolve-v1,1.0.0,0.85,Selected United Egyptian Wholesalers based on optimal unit cost and historical fill rate reliability.
DEC-009585,ORD-009585,SUP-016,2025-12-27T18:49:52.085Z,cluster-resolve-v1,1.0.0,0.92,Selected Amon Medical Supplies based on optimal unit cost and historical fill rate reliability.
DEC-009586,ORD-009586,SUP-015,2026-06-18T11:06:18.229Z,cluster-resolve-v1,1.0.0,0.91,Selected Lotus Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009587,ORD-009587,SUP-028,2025-10-10T13:23:58.576Z,cluster-resolve-v1,1.0.0,0.93,Selected Al-Rowad Healthcare Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009588,ORD-009588,SUP-009,2026-04-04T13:27:37.763Z,cluster-resolve-v1,1.0.0,0.91,Selected Al-Amal Medical Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009589,ORD-009589,SUP-015,2026-03-24T20:59:45.601Z,cluster-resolve-v1,1.0.0,0.93,Selected Lotus Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009590,ORD-009590,SUP-015,2026-03-19T14:27:51.690Z,cluster-resolve-v1,1.0.0,0.83,Selected Lotus Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009591,ORD-009591,SUP-008,2025-10-07T20:04:34.584Z,cluster-resolve-v1,1.0.0,0.88,Selected Middle East Pharmaceutical Hub based on optimal unit cost and historical fill rate reliability.
DEC-009592,ORD-009592,SUP-020,2026-07-19T03:20:39.560Z,cluster-resolve-v1,1.0.0,0.9,Selected Nefertiti Drug Wholesale based on optimal unit cost and historical fill rate reliability.
DEC-009593,ORD-009593,SUP-008,2026-03-20T05:07:15.248Z,cluster-resolve-v1,1.0.0,0.72,Selected Middle East Pharmaceutical Hub under emergency stock allocation.
DEC-009594,ORD-009594,SUP-018,2025-12-30T19:50:36.229Z,cluster-resolve-v1,1.0.0,0.65,Procurement override: selected Ramses Healthcare Distro due to strategic volume contract despite higher per-unit quote.
DEC-009595,ORD-009595,SUP-007,2025-11-16T12:45:58.167Z,cluster-resolve-v1,1.0.0,0.93,Selected Upper Egypt Pharma Direct based on optimal unit cost and historical fill rate reliability.
DEC-009596,ORD-009596,SUP-008,2026-08-10T22:56:13.715Z,cluster-resolve-v1,1.0.0,0.95,Selected Middle East Pharmaceutical Hub based on optimal unit cost and historical fill rate reliability.
DEC-009597,ORD-009597,SUP-015,2026-08-01T16:42:40.279Z,cluster-resolve-v1,1.0.0,0.94,Selected Lotus Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009598,ORD-009598,SUP-008,2026-02-01T05:04:04.642Z,cluster-resolve-v1,1.0.0,0.82,Selected Middle East Pharmaceutical Hub based on optimal unit cost and historical fill rate reliability.
DEC-009599,ORD-009599,SUP-015,2026-01-18T02:54:45.634Z,cluster-resolve-v1,1.0.0,0.94,Selected Lotus Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009600,ORD-009600,SUP-024,2025-11-23T03:41:14.501Z,cluster-resolve-v1,1.0.0,0.93,Selected Canal Cities Drug Supply based on optimal unit cost and historical fill rate reliability.
DEC-009601,ORD-009601,SUP-007,2026-08-01T03:13:40.281Z,cluster-resolve-v1,1.0.0,0.92,Selected Upper Egypt Pharma Direct based on optimal unit cost and historical fill rate reliability.
DEC-009602,ORD-009602,SUP-013,2025-11-07T01:40:13.066Z,cluster-resolve-v1,1.0.0,0.84,Selected Karnak Pharma Services based on optimal unit cost and historical fill rate reliability.
DEC-009603,ORD-009603,SUP-016,2026-08-02T11:32:17.058Z,cluster-resolve-v1,1.0.0,0.89,Selected Amon Medical Supplies based on optimal unit cost and historical fill rate reliability.
DEC-009604,ORD-009604,SUP-015,2026-05-15T16:29:10.374Z,cluster-resolve-v1,1.0.0,0.93,Selected Lotus Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009605,ORD-009605,SUP-006,2026-05-23T08:57:15.377Z,cluster-resolve-v1,1.0.0,0.9,Selected Sinai Medical Trading based on optimal unit cost and historical fill rate reliability.
DEC-009606,ORD-009606,SUP-013,2025-11-08T08:05:25.742Z,cluster-resolve-v1,1.0.0,0.88,Selected Karnak Pharma Services based on optimal unit cost and historical fill rate reliability.
DEC-009607,ORD-009607,SUP-017,2026-08-09T07:24:49.760Z,cluster-resolve-v1,1.0.0,0.83,Selected Cleopatra Pharma Hub based on optimal unit cost and historical fill rate reliability.
DEC-009608,ORD-009608,SUP-017,2026-01-31T17:52:29.476Z,cluster-resolve-v1,1.0.0,0.65,Procurement override: selected Cleopatra Pharma Hub due to strategic volume contract despite higher per-unit quote.
DEC-009609,ORD-009609,SUP-015,2025-11-30T10:38:52.423Z,cluster-resolve-v1,1.0.0,0.95,Selected Lotus Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009610,ORD-009610,SUP-019,2026-03-11T18:07:18.699Z,cluster-resolve-v1,1.0.0,0.89,Selected Pharaonic Medical Logistics based on optimal unit cost and historical fill rate reliability.
DEC-009611,ORD-009611,SUP-015,2025-12-10T17:15:46.158Z,cluster-resolve-v1,1.0.0,0.72,Selected Lotus Drug Distribution under emergency stock allocation.
DEC-009612,ORD-009612,SUP-016,2025-12-06T09:02:13.327Z,cluster-resolve-v1,1.0.0,0.87,Selected Amon Medical Supplies based on optimal unit cost and historical fill rate reliability.
DEC-009613,ORD-009613,SUP-008,2026-04-21T09:07:29.254Z,cluster-resolve-v1,1.0.0,0.94,Selected Middle East Pharmaceutical Hub based on optimal unit cost and historical fill rate reliability.
DEC-009614,ORD-009614,SUP-023,2026-02-25T20:33:35.983Z,cluster-resolve-v1,1.0.0,0.86,Selected Oasis Pharma Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009615,ORD-009615,SUP-022,2026-02-20T22:02:56.127Z,cluster-resolve-v1,1.0.0,0.88,Selected Mediterranean Med Logistics based on optimal unit cost and historical fill rate reliability.
DEC-009616,ORD-009616,SUP-024,2026-02-20T10:37:03.391Z,cluster-resolve-v1,1.0.0,0.83,Selected Canal Cities Drug Supply based on optimal unit cost and historical fill rate reliability.
DEC-009617,ORD-009617,SUP-004,2026-05-02T13:35:33.761Z,cluster-resolve-v1,1.0.0,0.88,Selected Cairo Valley Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009618,ORD-009618,SUP-015,2026-07-31T13:32:02.564Z,cluster-resolve-v1,1.0.0,0.95,Selected Lotus Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009619,ORD-009619,SUP-027,2026-08-07T18:49:54.249Z,cluster-resolve-v1,1.0.0,0.65,Procurement override: selected United Egyptian Wholesalers due to strategic volume contract despite higher per-unit quote.
DEC-009620,ORD-009620,SUP-009,2026-08-12T01:22:30.605Z,cluster-resolve-v1,1.0.0,0.9,Selected Al-Amal Medical Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009621,ORD-009621,SUP-016,2026-08-13T13:10:32.916Z,cluster-resolve-v1,1.0.0,0.91,Selected Amon Medical Supplies based on optimal unit cost and historical fill rate reliability.
DEC-009622,ORD-009622,SUP-003,2026-04-29T07:46:50.433Z,cluster-resolve-v1,1.0.0,0.88,Selected Alexandria MedLog Wholesalers based on optimal unit cost and historical fill rate reliability.
DEC-009623,ORD-009623,SUP-025,2026-05-03T05:31:29.856Z,cluster-resolve-v1,1.0.0,0.85,Selected Al-Salam Medical Trading based on optimal unit cost and historical fill rate reliability.
DEC-009624,ORD-009624,SUP-003,2026-08-10T12:35:00.601Z,cluster-resolve-v1,1.0.0,0.83,Selected Alexandria MedLog Wholesalers based on optimal unit cost and historical fill rate reliability.
DEC-009625,ORD-009625,SUP-015,2026-07-05T12:29:59.227Z,cluster-resolve-v1,1.0.0,0.84,Selected Lotus Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009626,ORD-009626,SUP-024,2026-03-17T17:23:29.340Z,cluster-resolve-v1,1.0.0,0.84,Selected Canal Cities Drug Supply based on optimal unit cost and historical fill rate reliability.
DEC-009627,ORD-009627,SUP-022,2026-06-16T03:03:59.113Z,cluster-resolve-v1,1.0.0,0.91,Selected Mediterranean Med Logistics based on optimal unit cost and historical fill rate reliability.
DEC-009628,ORD-009628,SUP-026,2026-04-24T23:55:32.221Z,cluster-resolve-v1,1.0.0,0.87,Selected Al-Safwa Pharma Distro based on optimal unit cost and historical fill rate reliability.
DEC-009629,ORD-009629,SUP-014,2026-06-18T15:42:49.641Z,cluster-resolve-v1,1.0.0,0.86,Selected Sphinx Healthcare Wholesale based on optimal unit cost and historical fill rate reliability.
DEC-009630,ORD-009630,SUP-016,2026-07-31T09:27:25.529Z,cluster-resolve-v1,1.0.0,0.87,Selected Amon Medical Supplies based on optimal unit cost and historical fill rate reliability.
DEC-009631,ORD-009631,SUP-004,2026-05-17T15:04:16.460Z,cluster-resolve-v1,1.0.0,0.86,Selected Cairo Valley Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009632,ORD-009632,SUP-015,2026-03-19T20:47:51.959Z,cluster-resolve-v1,1.0.0,0.84,Selected Lotus Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009633,ORD-009633,SUP-003,2025-11-27T02:11:44.419Z,cluster-resolve-v1,1.0.0,0.87,Selected Alexandria MedLog Wholesalers based on optimal unit cost and historical fill rate reliability.
DEC-009634,ORD-009634,SUP-009,2026-06-01T09:56:14.277Z,cluster-resolve-v1,1.0.0,0.82,Selected Al-Amal Medical Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009635,ORD-009635,SUP-009,2025-12-18T02:10:08.968Z,cluster-resolve-v1,1.0.0,0.65,Procurement override: selected Al-Amal Medical Distribution due to strategic volume contract despite higher per-unit quote.
DEC-009636,ORD-009636,SUP-020,2026-05-02T10:40:50.962Z,cluster-resolve-v1,1.0.0,0.95,Selected Nefertiti Drug Wholesale based on optimal unit cost and historical fill rate reliability.
DEC-009637,ORD-009637,SUP-010,2026-02-01T00:13:37.562Z,cluster-resolve-v1,1.0.0,0.88,Selected Delta Prime Wholesale based on optimal unit cost and historical fill rate reliability.
DEC-009638,ORD-009638,SUP-017,2025-11-12T03:40:07.398Z,cluster-resolve-v1,1.0.0,0.96,Selected Cleopatra Pharma Hub based on optimal unit cost and historical fill rate reliability.
DEC-009639,ORD-009639,SUP-015,2026-08-01T22:51:34.102Z,cluster-resolve-v1,1.0.0,0.95,Selected Lotus Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009640,ORD-009640,SUP-027,2026-04-16T14:47:26.553Z,cluster-resolve-v1,1.0.0,0.83,Selected United Egyptian Wholesalers based on optimal unit cost and historical fill rate reliability.
DEC-009641,ORD-009641,SUP-021,2025-10-11T04:25:23.819Z,cluster-resolve-v1,1.0.0,0.91,Selected Red Sea Pharma Supply based on optimal unit cost and historical fill rate reliability.
DEC-009642,ORD-009642,SUP-021,2026-05-17T02:47:16.279Z,cluster-resolve-v1,1.0.0,0.96,Selected Red Sea Pharma Supply based on optimal unit cost and historical fill rate reliability.
DEC-009643,ORD-009643,SUP-014,2025-11-05T17:39:40.932Z,cluster-resolve-v1,1.0.0,0.83,Selected Sphinx Healthcare Wholesale based on optimal unit cost and historical fill rate reliability.
DEC-009644,ORD-009644,SUP-014,2025-10-31T14:04:14.689Z,cluster-resolve-v1,1.0.0,0.9,Selected Sphinx Healthcare Wholesale based on optimal unit cost and historical fill rate reliability.
DEC-009645,ORD-009645,SUP-016,2026-07-26T10:30:58.409Z,cluster-resolve-v1,1.0.0,0.94,Selected Amon Medical Supplies based on optimal unit cost and historical fill rate reliability.
DEC-009646,ORD-009646,SUP-015,2025-11-07T16:20:14.641Z,cluster-resolve-v1,1.0.0,0.85,Selected Lotus Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009647,ORD-009647,SUP-011,2026-08-01T00:17:06.452Z,cluster-resolve-v1,1.0.0,0.72,Selected Apex National Pharma Logistic under emergency stock allocation.
DEC-009648,ORD-009648,SUP-016,2026-08-02T10:00:02.206Z,cluster-resolve-v1,1.0.0,0.84,Selected Amon Medical Supplies based on optimal unit cost and historical fill rate reliability.
DEC-009649,ORD-009649,SUP-001,2026-05-02T09:51:39.486Z,cluster-resolve-v1,1.0.0,0.95,Selected Nile Delta Pharma Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009650,ORD-009650,SUP-004,2026-08-06T13:52:52.880Z,cluster-resolve-v1,1.0.0,0.94,Selected Cairo Valley Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009651,ORD-009651,SUP-009,2025-11-19T19:04:35.859Z,cluster-resolve-v1,1.0.0,0.95,Selected Al-Amal Medical Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009652,ORD-009652,SUP-013,2026-01-05T15:28:04.518Z,cluster-resolve-v1,1.0.0,0.95,Selected Karnak Pharma Services based on optimal unit cost and historical fill rate reliability.
DEC-009653,ORD-009653,SUP-015,2026-07-17T21:35:45.550Z,cluster-resolve-v1,1.0.0,0.84,Selected Lotus Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009654,ORD-009654,SUP-026,2026-05-18T12:18:15.168Z,cluster-resolve-v1,1.0.0,0.88,Selected Al-Safwa Pharma Distro based on optimal unit cost and historical fill rate reliability.
DEC-009655,ORD-009655,SUP-011,2026-01-13T09:29:27.682Z,cluster-resolve-v1,1.0.0,0.95,Selected Apex National Pharma Logistic based on optimal unit cost and historical fill rate reliability.
DEC-009656,ORD-009656,SUP-001,2026-05-23T17:15:36.378Z,cluster-resolve-v1,1.0.0,0.87,Selected Nile Delta Pharma Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009657,ORD-009657,SUP-016,2025-10-17T23:20:35.927Z,cluster-resolve-v1,1.0.0,0.9,Selected Amon Medical Supplies based on optimal unit cost and historical fill rate reliability.
DEC-009658,ORD-009658,SUP-027,2026-01-01T01:41:58.267Z,cluster-resolve-v1,1.0.0,0.88,Selected United Egyptian Wholesalers based on optimal unit cost and historical fill rate reliability.
DEC-009659,ORD-009659,SUP-011,2026-08-10T02:23:43.036Z,cluster-resolve-v1,1.0.0,0.65,Procurement override: selected Apex National Pharma Logistic due to strategic volume contract despite higher per-unit quote.
DEC-009660,ORD-009660,SUP-015,2026-03-23T11:10:30.395Z,cluster-resolve-v1,1.0.0,0.72,Selected Lotus Drug Distribution under emergency stock allocation.
DEC-009661,ORD-009661,SUP-018,2025-11-22T01:19:24.846Z,cluster-resolve-v1,1.0.0,0.94,Selected Ramses Healthcare Distro based on optimal unit cost and historical fill rate reliability.
DEC-009662,ORD-009662,SUP-012,2026-01-23T12:07:38.116Z,cluster-resolve-v1,1.0.0,0.95,Selected Sovereign Medical Distro based on optimal unit cost and historical fill rate reliability.
DEC-009663,ORD-009663,SUP-008,2026-01-30T00:09:47.775Z,cluster-resolve-v1,1.0.0,0.87,Selected Middle East Pharmaceutical Hub based on optimal unit cost and historical fill rate reliability.
DEC-009664,ORD-009664,SUP-006,2025-10-20T05:29:31.612Z,cluster-resolve-v1,1.0.0,0.91,Selected Sinai Medical Trading based on optimal unit cost and historical fill rate reliability.
DEC-009665,ORD-009665,SUP-024,2026-04-25T00:23:12.367Z,cluster-resolve-v1,1.0.0,0.92,Selected Canal Cities Drug Supply based on optimal unit cost and historical fill rate reliability.
DEC-009666,ORD-009666,SUP-016,2026-03-27T14:50:58.189Z,cluster-resolve-v1,1.0.0,0.93,Selected Amon Medical Supplies based on optimal unit cost and historical fill rate reliability.
DEC-009667,ORD-009667,SUP-015,2026-03-07T14:12:06.681Z,cluster-resolve-v1,1.0.0,0.83,Selected Lotus Drug Distribution based on optimal unit cost and historical fill rate reliability.
DEC-009668,ORD-009668,SUP-006,2026-01-13T08:42:52.210Z,cluster-resolve-v1,1.0.0,0.87,Selected Sinai Medical Trading based on optimal unit cost and historical fill rate reliability.
DEC-009669,ORD-009669,SUP-027,2026-04-11T21:23:09.962Z,cluster-resolve-v1,1.0.0,0.84,Selected United Egyptian Wholesalers based on optimal unit cost and historical fill rate reliability.
DEC-009670,ORD-009670,SUP-006,2026-02-05T11:35:09.404Z,cluster-resolve-v1,1.0.0,0.86,Selected Sinai Medical Trading based on optimal unit cost and historical fill rate reliability.
DEC-009671,ORD-009671,SUP-003,2026-08-05T15:20:23.279Z,cluster-resolve-v1,1.0.0,0.91,Selected Alexandria MedLog Wholesalers based on optimal unit cost and historical fill rate reliability.
DEC-009672,ORD-009672,SUP-002,2026-01-19T16:19:22.778Z,cluster-resolve-v1,1.0.0,0.88,Selected Horus Medical Supply Co. based on optimal unit cost and historical fill rate reliability.
DEC-009673,ORD-009673,SUP-022,2026-01-20T09:36:07.328Z,cluster-resolve-v1,1.0.0,0.94,Selected Mediterranean Med Logistics based on optimal unit cost and historical fill rate reliability.
DEC-009674,ORD-009674,SUP-006,2025-10-30T15:47:21.004Z,cluster-resolve-v1,1.0.0,0.65,Procurement override: selected Sinai Medical Trading due to strategic volume contract despite higher per-unit quote.
DEC-009675,ORD-009675,SUP-016,2025-10-24T08:46:23.048Z,cluster-resolve-v1,1.0.0,0.85,Selected Amon Medical Supplies based on optimal unit cost and historical fill rate reliability.
DEC-009676,ORD-009676,SUP-008,2026-01-29T23:47:43.469Z,cluster-resolve-v1,1.0.0,0.91,Selected Middle East Pharmaceutical Hub based on optimal unit cost and historical fill rate reliability.
